"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    
          0,           0,         912,       -8.39289209,      -5.688119179,      -7.603229319,      -9.449575379
          0,           0,         913,      -8.394365792,      -5.688831866,       -7.60438634,       -9.44950666
          0,           0,         914,       -8.39582964,      -5.689543926,      -7.605530477,      -9.449436396
          0,           0,         915,      -8.397279898,      -5.690255361,      -7.606661728,      -9.449366015
          0,           0,         916,      -8.398712865,       -5.69096617,      -7.607780444,       -9.44929613
          0,           0,         917,      -8.400124851,      -5.691676352,      -7.608887303,      -9.449225596
          0,           0,         918,      -8.401512214,      -5.692385907,      -7.609983261,      -9.449155345
          0,           0,         919,      -8.402871437,      -5.693094836,      -7.611069526,       -9.44908483
          0,           0,         920,      -8.404199183,      -5.693803127,      -7.612147499,      -9.449012477
          0,           0,         921,      -8.405492333,      -5.694510793,      -7.613218699,      -9.448938411
          0,           0,         922,      -8.406748065,      -5.695217837,      -7.614284718,      -9.448858964
          0,           0,         923,      -8.407964044,      -5.695924261,       -7.61534718,      -9.448776639
          0,           0,         924,      -8.409138413,      -5.696630067,      -7.616407662,      -9.448692578
          0,           0,         925,      -8.410269874,      -5.697335258,      -7.617467642,      -9.448608515
          0,           0,         926,      -8.411357786,      -5.698039833,       -7.61852847,      -9.448524004
          0,           0,         927,      -8.412402229,      -5.698743785,      -7.619591351,      -9.448437852
          0,           0,         928,      -8.413404035,      -5.699447131,      -7.620657293,      -9.448350001
          0,           0,         929,      -8.414364769,      -5.700149874,       -7.62172712,      -9.448262154
          0,           0,         930,      -8.415286866,      -5.700852018,      -7.622801511,      -9.448174031
          0,           0,         931,       -8.41617347,      -5.701553565,      -7.623880962,      -9.448086006
          0,           0,         932,      -8.417028398,      -5.702254524,      -7.624965804,      -9.447998997
          0,           0,         933,      -8.417856179,      -5.702954902,      -7.626056255,      -9.447911984
          0,           0,         934,      -8.418661901,      -5.703654691,      -7.627152437,      -9.447824971
          0,           0,         935,      -8.419451053,      -5.704353896,      -7.628254367,       -9.44773823
          0,           0,         936,      -8.420229652,       -5.70505252,      -7.629362029,      -9.447652082
          0,           0,         937,      -8.421004057,      -5.705750574,      -7.630475408,      -9.447561275
          0,           0,         938,      -8.421780828,       -5.70644805,      -7.631594498,       -9.44746827
          0,           0,         939,      -8.422566469,      -5.707144949,      -7.632719273,      -9.447367324
          0,           0,         940,      -8.423367507,      -5.707841271,      -7.633849726,      -9.447265674
          0,           0,         941,      -8.424190315,      -5.708537018,      -7.634985883,      -9.447163671
          0,           0,         942,      -8.425040911,      -5.709232184,      -7.636127773,      -9.447063032
          0,           0,         943,      -8.425924787,      -5.709926768,       -7.63727542,      -9.446962722
          0,           0,         944,       -8.42684679,      -5.710620778,      -7.638428827,      -9.446861775
          0,           0,         945,      -8.427811034,      -5.711314213,      -7.639587988,      -9.446759557
          0,           0,         946,      -8.428820809,      -5.712007066,      -7.640752869,      -9.446655141
          0,           0,         947,      -8.429878399,      -5.712699343,      -7.641923354,       -9.44654977
          0,           0,         948,      -8.430985002,      -5.713391045,      -7.643099231,      -9.446443014
          0,           0,         949,      -8.432140882,      -5.714082171,      -7.644280184,      -9.446333641
          0,           0,         950,      -8.433345113,       -5.71477272,      -7.645465765,      -9.446220394
          0,           0,         951,      -8.434595605,      -5.715462692,      -7.646655372,      -9.446106489
          0,           0,         952,      -8.435889171,      -5.716152085,      -7.647848257,      -9.445991828
          0,           0,         953,      -8.437221585,      -5.716840899,      -7.649043527,      -9.445873704
          0,           0,         954,       -8.43858765,      -5.717529131,      -7.650240162,      -9.445752031
          0,           0,         955,       -8.43998131,      -5.718216781,      -7.651437017,      -9.445626046
          0,           0,         956,      -8.441395802,      -5.718903847,      -7.652632846,      -9.445497149
          0,           0,         957,      -8.442823828,      -5.719590328,      -7.653826317,      -9.445365649
          0,           0,         958,      -8.444257734,      -5.720276223,      -7.655016047,      -9.445225656
          0,           0,         959,      -8.445689708,      -5.720961531,      -7.656200632,      -9.445085372
          0,           0,         960,      -8.447111937,       -5.72164625,      -7.657378682,      -9.444944682
          0,           0,         961,      -8.448516825,      -5.722330378,      -7.658548875,      -9.444803296
          0,           0,         962,      -8.449897118,      -5.723013918,      -7.659709972,      -9.444660154
          0,           0,         963,      -8.451246106,      -5.723696867,      -7.660860862,      -9.444513663
          0,           0,         964,      -8.452557932,      -5.724379225,      -7.662000647,      -9.444366749
          0,           0,         965,      -8.453827558,      -5.725061006,      -7.663128622,      -9.444219437
          0,           0,         966,      -8.455050953,      -5.725742202,      -7.664244321,      -9.444071627
          0,           0,         967,      -8.456224989,       -5.72642281,      -7.665347476,      -9.443923458
          0,           0,         968,        -8.4573477,      -5.727102832,      -7.666438063,      -9.443767364
          0,           0,         969,      -8.458418274,      -5.727782254,      -7.667516313,      -9.443610025
          0,           0,         970,      -8.459436906,      -5.728461084,      -7.668582671,      -9.443445091
          0,           0,         971,      -8.460404786,      -5.729139327,      -7.669637791,      -9.443279378
          0,           0,         972,      -8.461324153,      -5.729816989,      -7.670682548,      -9.443114403
          0,           0,         973,      -8.462198083,      -5.730494069,      -7.671717995,      -9.442949302
          0,           0,         974,      -8.463030244,      -5.731170565,      -7.672745272,      -9.442783585
          0,           0,         975,      -8.463824941,       -5.73184648,       -7.67376562,      -9.442617918
          0,           0,         976,      -8.464587027,      -5.732521823,      -7.674780369,      -9.442451726
          0,           0,         977,      -8.465321718,      -5.733196589,      -7.675790888,      -9.442282592
          0,           0,         978,      -8.466034295,      -5.733870778,      -7.676798496,       -9.44210972
          0,           0,         979,      -8.466730191,      -5.734544392,      -7.677804458,      -9.441935824
          0,           0,         980,      -8.467414854,      -5.735217435,      -7.678809985,       -9.44176158
          0,           0,         981,      -8.468093598,      -5.735889915,      -7.679816198,      -9.441586785
          0,           0,         982,      -8.468771545,      -5.736561835,      -7.680824112,      -9.441411882
          0,           0,         983,       -8.46945347,      -5.737233189,      -7.681834598,      -9.441237624
          0,           0,         984,      -8.470143816,      -5.737903981,      -7.682848392,      -9.441062355
          0,           0,         985,      -8.470846718,      -5.738574211,      -7.683866123,      -9.440885786
          0,           0,         986,      -8.471565905,      -5.739243882,      -7.684888302,      -9.440709117
          0,           0,         987,      -8.472304659,      -5.739912999,      -7.685915316,      -9.440532639
          0,           0,         988,       -8.47306587,       -5.74058157,      -7.686947452,      -9.440348737
          0,           0,         989,      -8.473852032,       -5.74124959,      -7.687984923,       -9.44016381
          0,           0,         990,      -8.474665182,      -5.741917059,      -7.689027855,       -9.43997665
          0,           0,         991,         -8.475507,      -5.742583981,      -7.690076324,      -9.439788936
          0,           0,         992,      -8.476378822,       -5.74325036,      -7.691130371,      -9.439600733
          0,           0,         993,      -8.477281616,      -5.743916193,      -7.692189995,      -9.439412211
          0,           0,         994,       -8.47821595,       -5.74458148,       -7.69325515,      -9.439223359
          0,           0,         995,      -8.479182035,      -5.745246222,      -7.694325758,       -9.43903409
          0,           0,         996,      -8.480179749,      -5.745910415,      -7.695401725,      -9.438844324
          0,           0,         997,      -8.481208571,      -5.746574061,      -7.696482931,      -9.438653776
          0,           0,         998,      -8.482267491,       -5.74723716,      -7.697569217,      -9.438462861
          0,           0,         999,      -8.483355243,      -5.747899716,      -7.698660418,      -9.438268156
          0,           0,        1000,      -8.484470193,      -5.748561738,      -7.699756348,      -9.438071954
          0,           0,        1001,       -8.48561033,      -5.749223214,      -7.700856787,      -9.437875977
          0,           0,        1002,      -8.486773055,      -5.749884142,       -7.70196141,      -9.437678984
          0,           0,        1003,      -8.487955499,      -5.750544521,      -7.703069829,      -9.437476843
          0,           0,        1004,      -8.489154448,      -5.751204341,      -7.704181603,      -9.437276548
          0,           0,        1005,      -8.490366285,      -5.751863612,      -7.705296207,        -9.4370698
          0,           0,        1006,      -8.491586918,      -5.752522332,      -7.706413025,      -9.436852796
          0,           0,        1007,      -8.492812068,      -5.753180503,      -7.707531385,      -9.436634373
          0,           0,        1008,      -8.494037216,      -5.753838123,      -7.708650555,      -9.436412407
          0,           0,        1009,       -8.49525757,      -5.754495191,      -7.709769732,      -9.436189191
          0,           0,        1010,      -8.496468225,      -5.755151705,      -7.710888059,      -9.435964865
          0,           0,        1011,      -8.497664311,      -5.755807664,      -7.712004654,      -9.435739803
          0,           0,        1012,      -8.498841044,      -5.756463069,      -7.713118614,      -9.435514602
          0,           0,        1013,      -8.499993817,      -5.757117919,      -7.714229033,      -9.435288713
          0,           0,        1014,      -8.501118326,      -5.757772214,      -7.715335025,      -9.435061971
          0,           0,        1015,      -8.502210678,      -5.758425954,      -7.716435749,      -9.434832892
          0,           0,        1016,      -8.503267478,      -5.759079138,      -7.717530432,      -9.434603106
          0,           0,        1017,      -8.504285935,      -5.759731766,      -7.718618387,      -9.434369673
          0,           0,        1018,      -8.505263944,      -5.760383838,       -7.71969904,      -9.434132737
          0,           0,        1019,       -8.50620014,      -5.761035355,      -7.720771943,       -9.43389456
          0,           0,        1020,      -8.507093976,      -5.761686319,      -7.721836792,      -9.433655339
          0,           0,        1021,       -8.50794573,      -5.762336721,      -7.722893435,      -9.433415415
          0,           0,        1022,      -8.508756491,      -5.762986566,      -7.723941866,      -9.433174773
          0,           0,        1023,       -8.50952812,       -5.76363586,       -7.72498222,      -9.432933557
          0,           0,        1024,      -8.510263301,      -5.764284605,        -7.7260148,      -9.432690914
          0,           0,        1025,      -8.510965443,      -5.764932801,       -7.72704005,      -9.432447336
          0,           0,        1026,      -8.511638519,       -5.76558045,      -7.728058526,      -9.432203369
          0,           0,        1027,      -8.512287003,      -5.766227554,      -7.729070887,      -9.431959816
          0,           0,        1028,      -8.512915772,       -5.76687412,      -7.730077886,      -9.431715951
          0,           0,        1029,      -8.513530038,       -5.76752015,      -7.731080357,      -9.431471894
          0,           0,        1030,      -8.514135131,      -5.768165639,      -7.732079171,      -9.431227577
          0,           0,        1031,      -8.514736361,      -5.768810588,      -7.733075199,      -9.430981606
          0,           0,        1032,      -8.515339043,       -5.76945501,      -7.734069328,      -9.430735622
          0,           0,        1033,      -8.515948369,      -5.770098899,      -7.735062447,      -9.430486704
          0,           0,        1034,      -8.516569096,      -5.770742253,      -7.736055377,      -9.430231349
          0,           0,        1035,      -8.517205621,      -5.771385072,      -7.737048872,      -9.429971079
          0,           0,        1036,      -8.517861951,      -5.772027359,      -7.738043626,      -9.429709504
          0,           0,        1037,      -8.518541568,      -5.772669116,       -7.73904025,      -9.429446618
          0,           0,        1038,       -8.51924738,      -5.773310343,      -7.740039257,      -9.429182853
          0,           0,        1039,      -8.519981701,      -5.773951031,      -7.741041059,      -9.428919897
          0,           0,        1040,      -8.520746233,      -5.774591189,      -7.742045958,      -9.428655526
          0,           0,        1041,      -8.521542055,      -5.775230822,       -7.74305416,      -9.428389912
          0,           0,        1042,      -8.522369694,       -5.77586993,      -7.744065797,      -9.428122541
          0,           0,        1043,      -8.523229093,      -5.776508507,      -7.745080912,      -9.427854427
          0,           0,        1044,      -8.524119638,      -5.777146559,      -7.746099459,      -9.427585441
          0,           0,        1045,      -8.525040133,      -5.777784089,      -7.747121302,      -9.427315828
          0,           0,        1046,      -8.525989043,      -5.778421097,      -7.748146281,      -9.427045732
          0,           0,        1047,      -8.526964421,      -5.779057585,      -7.749174191,      -9.426774346
          0,           0,        1048,      -8.527963922,      -5.779693553,      -7.750204776,      -9.426497951
          0,           0,        1049,      -8.528984902,      -5.780329001,      -7.751237755,      -9.426221049
          0,           0,        1050,      -8.530024485,      -5.780963928,      -7.752272833,      -9.425943878
          0,           0,        1051,      -8.531079616,      -5.781598336,      -7.753309701,       -9.42566613
          0,           0,        1052,      -8.532147094,      -5.782232224,      -7.754348041,      -9.425386432
          0,           0,        1053,      -8.533223636,      -5.782865593,      -7.755387534,      -9.425104771
          0,           0,        1054,        -8.5343059,      -5.783498442,      -7.756427858,      -9.424821406
          0,           0,        1055,      -8.535390538,       -5.78413077,      -7.757468698,      -9.424537453
          0,           0,        1056,      -8.536474235,      -5.784762578,      -7.758509747,      -9.424251595
          0,           0,        1057,      -8.537553768,      -5.785393865,      -7.759550713,      -9.423960411
          0,           0,        1058,      -8.538625989,       -5.78602463,      -7.760591311,       -9.42366701
          0,           0,        1059,       -8.53968788,      -5.786654875,      -7.761631266,      -9.423370956
          0,           0,        1060,      -8.540736604,      -5.787284597,      -7.762670315,      -9.423072816
          0,           0,        1061,      -8.541769513,      -5.787913797,      -7.763708198,      -9.422774312
          0,           0,        1062,      -8.542784106,      -5.788542476,      -7.764744635,      -9.422474708
          0,           0,        1063,      -8.543778234,      -5.789170633,       -7.76577939,       -9.42217381
          0,           0,        1064,      -8.544749984,      -5.789798275,      -7.766812225,      -9.421872692
          0,           0,        1065,      -8.545697727,      -5.790425404,      -7.767842913,      -9.421571469
          0,           0,        1066,      -8.546620094,      -5.791052016,      -7.768871237,      -9.421269872
          0,           0,        1067,      -8.547516005,       -5.79167811,      -7.769896985,      -9.420962455
          0,           0,        1068,      -8.548384766,      -5.792303673,      -7.770919974,      -9.420655822
          0,           0,        1069,       -8.54922599,      -5.792928711,      -7.771940038,      -9.420348019
          0,           0,        1070,      -8.550039659,      -5.793553228,       -7.77295704,      -9.420038848
          0,           0,        1071,      -8.550826157,      -5.794177226,      -7.773970899,      -9.419728936
          0,           0,        1072,      -8.551586232,      -5.794800708,       -7.77498157,      -9.419420266
          0,           0,        1073,      -8.552320969,      -5.795423677,      -7.775989042,      -9.419111262
          0,           0,        1074,      -8.553031774,      -5.796046127,      -7.776993344,      -9.418801087
          0,           0,        1075,      -8.553720344,      -5.796668061,      -7.777994542,      -9.418490491
          0,           0,        1076,      -8.554388795,      -5.797289479,      -7.778992759,      -9.418179526
          0,           0,        1077,      -8.555039477,      -5.797910383,      -7.779988161,      -9.417868153
          0,           0,        1078,      -8.555674964,      -5.798530773,      -7.780980958,      -9.417555218
          0,           0,        1079,      -8.556298052,       -5.79915065,      -7.781971406,      -9.417238465
          0,           0,        1080,      -8.556911709,      -5.799770017,      -7.782959798,       -9.41692131
          0,           0,        1081,      -8.557519006,      -5.800388875,      -7.783946459,      -9.416603308
          0,           0,        1082,      -8.558123082,      -5.801007231,      -7.784931739,      -9.416284876
          0,           0,        1083,       -8.55872711,      -5.801625087,      -7.785916015,      -9.415966333
          0,           0,        1084,      -8.559334172,      -5.802242438,      -7.786899658,      -9.415647455
          0,           0,        1085,      -8.559947242,      -5.802859284,      -7.787883034,      -9.415327889
          0,           0,        1086,      -8.560569212,      -5.803475627,      -7.788866516,      -9.415007775
          0,           0,        1087,      -8.561202766,      -5.804091469,      -7.789850467,      -9.414687107
          0,           0,        1088,      -8.561850312,      -5.804706809,      -7.790835221,      -9.414363682
          0,           0,        1089,      -8.562513973,      -5.805321657,      -7.791821083,      -9.414036988
          0,           0,        1090,      -8.563195585,      -5.805936012,      -7.792808329,      -9.413709954
          0,           0,        1091,      -8.563896637,      -5.806549871,      -7.793797185,      -9.413382522
          0,           0,        1092,      -8.564618223,      -5.807163234,      -7.794787823,      -9.413054106
          0,           0,        1093,      -8.565361071,      -5.807776107,      -7.795780373,      -9.412724717
          0,           0,        1094,      -8.566125552,      -5.808388487,      -7.796774928,      -9.412395138
          0,           0,        1095,      -8.566911636,      -5.809000378,      -7.797771511,      -9.412065323
          0,           0,        1096,      -8.567718934,      -5.809611776,      -7.798770091,      -9.411735284
          0,           0,        1097,      -8.568546697,      -5.810222681,      -7.799770581,      -9.411405026
          0,           0,        1098,       -8.56939385,        -5.8108331,      -7.800772848,      -9.411074576
          0,           0,        1099,      -8.570259074,      -5.811443021,      -7.801776733,      -9.410744002
          0,           0,        1100,      -8.571140634,      -5.812052451,      -7.802781996,       -9.41041342
          0,           0,        1101,      -8.572036589,      -5.812661388,      -7.803788378,      -9.410080498
          0,           0,        1102,       -8.57294488,      -5.813269835,      -7.804795614,      -9.409738886
          0,           0,        1103,      -8.573863244,      -5.813877791,      -7.805803409,      -9.409397535
          0,           0,        1104,      -8.574789292,      -5.814485256,      -7.806811441,       -9.40905656
          0,           0,        1105,      -8.575720563,      -5.815092231,       -7.80781938,      -9.408714929
          0,           0,        1106,      -8.576654572,      -5.815698715,      -7.808826894,      -9.408373618
          0,           0,        1107,      -8.577588835,      -5.816304708,      -7.809833653,      -9.408033438
          0,           0,        1108,      -8.578520907,      -5.816910213,      -7.810839332,      -9.407694681
          0,           0,        1109,      -8.579448433,      -5.817515235,      -7.811843627,      -9.407354783
          0,           0,        1110,      -8.580369216,      -5.818119767,      -7.812846266,      -9.407008689
          0,           0,        1111,      -8.581281128,       -5.81872381,      -7.813846978,      -9.406660914
          0,           0,        1112,      -8.582182227,      -5.819327361,      -7.814845507,      -9.406312958
          0,           0,        1113,      -8.583070802,       -5.81993042,      -7.815841638,      -9.405963801
          0,           0,        1114,      -8.583945371,      -5.820532989,      -7.816835193,      -9.405610917
          0,           0,        1115,      -8.584804688,      -5.821135066,      -7.817826023,      -9.405256765
          0,           0,        1116,      -8.585647754,      -5.821736652,       -7.81881401,      -9.404902722
          0,           0,        1117,      -8.586473829,      -5.822337748,      -7.819799075,      -9.404548765
          0,           0,        1118,      -8.587282444,      -5.822938353,      -7.820781175,      -9.404194725
          0,           0,        1119,      -8.588073392,      -5.823538468,      -7.821760308,       -9.40383915
          0,           0,        1120,      -8.588846726,      -5.824138092,      -7.822736508,      -9.403482879
          0,           0,        1121,      -8.589602754,      -5.824737226,      -7.823709851,      -9.403123827
          0,           0,        1122,      -8.590342027,       -5.82533587,      -7.824680441,      -9.402763253
          0,           0,        1123,      -8.591065315,      -5.825934025,      -7.825648413,      -9.402400155
          0,           0,        1124,      -8.591773596,      -5.826531692,      -7.826613927,      -9.402033502
          0,           0,        1125,      -8.592468037,      -5.827128872,      -7.827577164,      -9.401666344
          0,           0,        1126,      -8.593149988,      -5.827725566,      -7.828538331,      -9.401299069
          0,           0,        1127,      -8.593820934,      -5.828321765,      -7.829497661,      -9.400931716
          0,           0,        1128,      -8.594482451,      -5.828917476,      -7.830455396,      -9.400564322
          0,           0,        1129,      -8.595136183,      -5.829512702,      -7.831411781,      -9.400196987
          0,           0,        1130,      -8.595783905,      -5.830107446,      -7.832367087,      -9.399829702
          0,           0,        1131,      -8.596427432,      -5.830701707,        -7.8333216,      -9.399462503
          0,           0,        1132,      -8.597068558,      -5.831295488,      -7.834275595,      -9.399095534
          0,           0,        1133,      -8.597709052,      -5.831888788,      -7.835229348,      -9.398729198
          0,           0,        1134,      -8.598350645,      -5.832481614,      -7.836183129,      -9.398362094
          0,           0,        1135,      -8.598994996,      -5.833073965,      -7.837137208,      -9.397994791
          0,           0,        1136,      -8.599643665,       -5.83366584,      -7.838091834,      -9.397627054
          0,           0,        1137,      -8.600298074,      -5.834257243,      -7.839047224,      -9.397260341
          0,           0,        1138,      -8.600959422,      -5.834848171,      -7.840003564,      -9.396893507
          0,           0,        1139,      -8.601628824,      -5.835438623,      -7.840961027,      -9.396526662
          0,           0,        1140,      -8.602307257,      -5.836028602,      -7.841919767,      -9.396156498
          0,           0,        1141,      -8.602995477,      -5.836618107,      -7.842879907,      -9.395784598
          0,           0,        1142,      -8.603694044,       -5.83720714,      -7.843841547,       -9.39541066
          0,           0,        1143,      -8.604403317,      -5.837795701,      -7.844804759,      -9.395031793
          0,           0,        1144,      -8.605123449,      -5.838383791,      -7.845769583,       -9.39465207
          0,           0,        1145,      -8.605854384,      -5.838971411,      -7.846736036,      -9.394272047
          0,           0,        1146,       -8.60659588,      -5.839558561,      -7.847704101,      -9.393892883
          0,           0,        1147,      -8.607347487,      -5.840145242,      -7.848673736,      -9.393514186
          0,           0,        1148,       -8.60810859,      -5.840731455,      -7.849644869,      -9.393134901
          0,           0,        1149,      -8.608878415,        -5.8413172,      -7.850617401,      -9.392755399
          0,           0,        1150,      -8.609656044,      -5.841902478,      -7.851591199,       -9.39237576
          0,           0,        1151,      -8.610440431,      -5.842487282,      -7.852566106,      -9.391995286
          0,           0,        1152,      -8.611230429,      -5.843071617,      -7.853541937,      -9.391613881
          0,           0,        1153,      -8.612024762,      -5.843655486,      -7.854518477,      -9.391232368
          0,           0,        1154,      -8.612822153,      -5.844238889,       -7.85549552,        -9.3908507
          0,           0,        1155,      -8.613621294,      -5.844821827,       -7.85647285,      -9.390468918
          0,           0,        1156,      -8.614420827,        -5.8454043,      -7.857450233,      -9.390087379
          0,           0,        1157,      -8.615219384,      -5.845986308,      -7.858427428,      -9.389702017
          0,           0,        1158,      -8.616015631,      -5.846567852,      -7.859404197,      -9.389315966
          0,           0,        1159,      -8.616808275,      -5.847148932,      -7.860380302,      -9.388929212
          0,           0,        1160,       -8.61759609,      -5.847729549,      -7.861355513,       -9.38854208
          0,           0,        1161,      -8.618377942,      -5.848309703,      -7.862329606,      -9.388155278
          0,           0,        1162,      -8.619152787,      -5.848889393,      -7.863302371,      -9.387768876
          0,           0,        1163,      -8.619919704,       -5.84946862,      -7.864273613,      -9.387380128
          0,           0,        1164,      -8.620677895,      -5.850047385,       -7.86524316,      -9.386991031
          0,           0,        1165,      -8.621426663,      -5.850625688,      -7.866210864,      -9.386601813
          0,           0,        1166,      -8.622165493,      -5.851203528,      -7.867176604,      -9.386212604
          0,           0,        1167,      -8.622894038,      -5.851780906,      -7.868140268,      -9.385823424
          0,           0,        1168,      -8.623612091,      -5.852357823,      -7.869101762,      -9.385434117
          0,           0,        1169,      -8.624319611,      -5.852934278,      -7.870061024,       -9.38504294
          0,           0,        1170,      -8.625016729,      -5.853510272,      -7.871018018,      -9.384651737
          0,           0,        1171,      -8.625703728,      -5.854085804,      -7.871972735,      -9.384259024
          0,           0,        1172,      -8.626380991,      -5.854660877,      -7.872925174,      -9.383864495
          0,           0,        1173,       -8.62704912,       -5.85523549,      -7.873875392,      -9.383468884
          0,           0,        1174,      -8.627708835,      -5.855809654,      -7.874823472,       -9.38307228
          0,           0,        1175,      -8.628361013,      -5.856383363,      -7.875769534,      -9.382674227
          0,           0,        1176,      -8.629006508,      -5.856956619,      -7.876713692,      -9.382274407
          0,           0,        1177,      -8.629646293,      -5.857529418,      -7.877656085,      -9.381871243
          0,           0,        1178,      -8.630281382,      -5.858101758,      -7.878596863,      -9.381467415
          0,           0,        1179,      -8.630912848,       -5.85867363,      -7.879536189,      -9.381063486
          0,           0,        1180,      -8.631541798,      -5.859245045,      -7.880474242,      -9.380659767
          0,           0,        1181,      -8.632169343,      -5.859816004,      -7.881411215,      -9.380256167
          0,           0,        1182,      -8.632796624,      -5.860386508,      -7.882347326,      -9.379852558
          0,           0,        1183,      -8.633424732,      -5.860956558,      -7.883282776,      -9.379450082
          0,           0,        1184,      -8.634054725,      -5.861526158,      -7.884217751,      -9.379048242
          0,           0,        1185,       -8.63468758,      -5.862095307,      -7.885152453,      -9.378646421
          0,           0,        1186,      -8.635324136,      -5.862664002,      -7.886087048,      -9.378244578
          0,           0,        1187,       -8.63596522,      -5.863232245,      -7.887021699,      -9.377842699
          0,           0,        1188,      -8.636611586,      -5.863800036,      -7.887956576,      -9.377439788
          0,           0,        1189,      -8.637263859,      -5.864367376,      -7.888891825,       -9.37703622
          0,           0,        1190,      -8.637922537,      -5.864934266,      -7.889827569,      -9.376632753
          0,           0,        1191,         -8.638588,      -5.865500706,      -7.890763917,       -9.37622771
          0,           0,        1192,      -8.639260506,      -5.866066698,      -7.891700965,      -9.375821242
          0,           0,        1193,      -8.639940182,      -5.866632241,      -7.892638795,      -9.375414887
          0,           0,        1194,      -8.640627016,      -5.867197339,      -7.893577469,      -9.375008652
          0,           0,        1195,      -8.641320879,      -5.867761998,      -7.894517032,      -9.374602474
          0,           0,        1196,      -8.642021519,      -5.868326212,      -7.895457505,       -9.37419577
          0,           0,        1197,       -8.64272852,       -5.86888998,      -7.896398852,      -9.373788335
          0,           0,        1198,      -8.643441405,      -5.869453303,      -7.897341028,      -9.373379767
          0,           0,        1199,       -8.64415961,      -5.870016181,      -7.898283983,      -9.372971075
          0,           0,        1200,      -8.644882473,      -5.870578615,      -7.899227645,      -9.372560902
          0,           0,        1201,      -8.645609255,      -5.871140605,      -7.900171928,       -9.37215068
          0,           0,        1202,      -8.646339163,      -5.871702157,      -7.901116733,      -9.371740735
          0,           0,        1203,      -8.647071368,      -5.872263272,      -7.902061958,      -9.371331077
          0,           0,        1204,      -8.647805001,      -5.872823945,       -7.90300748,      -9.370921809
          0,           0,        1205,      -8.648539141,      -5.873384175,      -7.903953162,      -9.370513222
          0,           0,        1206,      -8.649272862,      -5.873943967,      -7.904898874,       -9.37010424
          0,           0,        1207,      -8.650005236,       -5.87450332,      -7.905844491,       -9.36969547
          0,           0,        1208,      -8.650735355,      -5.875062236,      -7.906789884,      -9.369287013
          0,           0,        1209,       -8.65146235,      -5.875620712,      -7.907734921,      -9.368878916
          0,           0,        1210,      -8.652185398,      -5.876178748,      -7.908679458,      -9.368470881
          0,           0,        1211,      -8.652903751,      -5.876736345,      -7.909623358,      -9.368062878
          0,           0,        1212,      -8.653616689,      -5.877293512,       -7.91056649,      -9.367655596
          0,           0,        1213,      -8.654323639,      -5.877850231,      -7.911508748,      -9.367248815
          0,           0,        1214,       -8.65502401,      -5.878406508,      -7.912449995,      -9.366842516
          0,           0,        1215,      -8.655717359,      -5.878962346,      -7.913390109,      -9.366436475
          0,           0,        1216,      -8.656403414,      -5.879517747,       -7.91432902,      -9.366027383
          0,           0,        1217,      -8.657081971,      -5.880072709,      -7.915266664,      -9.365618084
          0,           0,        1218,      -8.657752902,      -5.880627233,      -7.916202978,      -9.365208776
          0,           0,        1219,      -8.658416183,       -5.88118132,       -7.91713792,        -9.3647999
          0,           0,        1220,      -8.659071898,       -5.88173497,      -7.918071464,      -9.364391285
          0,           0,        1221,       -8.65972023,      -5.882288183,      -7.919003606,      -9.363982749
          0,           0,        1222,      -8.660361461,      -5.882840959,      -7.919934368,      -9.363574604
          0,           0,        1223,      -8.660995952,        -5.8833933,      -7.920863768,      -9.363167354
          0,           0,        1224,      -8.661624105,      -5.883945206,      -7.921791845,      -9.362760743
          0,           0,        1225,      -8.662246418,      -5.884496678,      -7.922718661,      -9.362354368
          0,           0,        1226,      -8.662863475,      -5.885047716,      -7.923644295,       -9.36194578
          0,           0,        1227,      -8.663475879,      -5.885598321,      -7.924568823,      -9.361537669
          0,           0,        1228,      -8.664084268,      -5.886148492,      -7.925492326,      -9.361130389
          0,           0,        1229,      -8.664689343,       -5.88669823,      -7.926414895,      -9.360723494
          0,           0,        1230,      -8.665291829,      -5.887247535,      -7.927336633,      -9.360315064
          0,           0,        1231,      -8.665892464,      -5.887796409,      -7.928257645,      -9.359906234
          0,           0,        1232,      -8.666491986,      -5.888344851,       -7.92917804,      -9.359497723
          0,           0,        1233,      -8.667091126,      -5.888892863,      -7.930097929,      -9.359089893
          0,           0,        1234,      -8.667690591,      -5.889440444,      -7.931017427,      -9.358682512
          0,           0,        1235,      -8.668291053,      -5.889987595,      -7.931936642,      -9.358273102
          0,           0,        1236,      -8.668893141,      -5.890534315,      -7.932855685,      -9.357860273
          0,           0,        1237,      -8.669497428,      -5.891080608,      -7.933774656,      -9.357447423
          0,           0,        1238,      -8.670104427,       -5.89162647,       -7.93469365,      -9.357034268
          0,           0,        1239,       -8.67071459,      -5.892171905,      -7.935612756,       -9.35661868
          0,           0,        1240,      -8.671328297,      -5.892716913,      -7.936532052,      -9.356203508
          0,           0,        1241,      -8.671945857,      -5.893261495,      -7.937451603,      -9.355786913
          0,           0,        1242,      -8.672567527,      -5.893805651,       -7.93837147,      -9.355370183
          0,           0,        1243,      -8.673193426,      -5.894349382,      -7.939291699,      -9.354953124
          0,           0,        1244,      -8.673823601,      -5.894892687,      -7.940212329,      -9.354535576
